"EIN","FORM_2016","FORM_2017","FORM_2018","FORM_2019","FORM_2020","FORM_2021","TOT"
541028220,"","pc","","pc","pc","pc",4
541037615,"pc","pc","pc","pc","","pc",5
541041459,"pc","","pc","pc","pc","pc",5
541055050,"pc","pc","pc","pc","pc","pc",6
541085032,"pc","pc","pc","pc","pc","pc",6
541111718,"pc","pc","pc","pc","pc","pc",6
541117976,"pc","pc","","pc","","",3
541121171,"pc","pc","pc","pc","","pc",5
541128998,"pc","pc","pc","pc","pc","pc",6
541142968,"pc","pc","pc","pc","pc","pc",6
541195325,"pc","pc","pc","pc","pc","pc",6
541204810,"pc","pc","pc","pc","pc","pc",6
541244012,"pc","pc","pc","pc","pc","pc",6
541251222,"pc","pc","pc","pc","pc","pc",6
541252152,"pc","pc","pc","pc","","",4
541367548,"pc","pc","pc","","pc","pc",5
541375465,"pc","pc","pc","pc","pc","",5
541378797,"pc","pc","pc","pc","pc","pc",6
541385198,"pc","pc","pc","pc","pc","pc",6
541428495,"pc","pc","pc","pc","pc","pc",6
541434339,"pc","pc","pc","pc","pc","pc",6
541442466,"pc","pc","pc","pc","pc","pc",6
541444564,"pc","pc","pc","pc","pc","pc",6
541463631,"pc","pc","pc","","pc","pc",5
541479059,"pc","pc","pc","pc","pc","pc",6
541480544,"","pc","pc","pc","pc","pc",5
541500474,"pc","","pc","pc","pc","pc",5
541506110,"pc","pc","pc","pc","pc","pc",6
541508538,"pc","pc","pc","pc","","pc",5
541515133,"pc","pc","pc","","pc","pc",5
541516042,"pc","pc","pc","pc","pc","pc",6
541525662,"pc","pc","pc","pc","pc","pc",6
541530324,"pc","pc","","pc","pc","",4
541533426,"pc","pc","pc","pc","pc","pc",6
541540461,"ez","","ez","ez","ez","pc",5
541547367,"pc","pc","pc","pc","pc","pc",6
541570712,"pc","pc","pc","pc","pc","pc",6
541583954,"pc","pc","pc","pc","pc","pc",6
541587929,"pc","pc","pc","pc","pc","pc",6
541595851,"pc","pc","pc","pc","pc","pc",6
541598026,"pc","pc","pc","pc","pc","pc",6
541599433,"pc","pc","pc","pc","","pc",5
541630342,"pc","pc","","pc","pc","pc",5
541635676,"pc","pc","pc","pc","pc","pc",6
541652359,"","pc","pc","pc","pc","pc",5
541680631,"pc","pc","pc","pc","pc","",5
541702517,"","pc","pc","pc","pc","pc",5
541702770,"pc","pc","pc","pc","","pc",5
541714395,"pc","pc","pc","pc","","pc",5
541736110,"ez","pc","pc","pc","","",4
541773109,"pc","pc","pc","pc","pc","pc",6
541792586,"pc","pc","pc","pc","pc","pc",6
541805314,"pc","pc","pc","pc","pc","pc",6
541826719,"","","","ez","","",1
541841570,"pc","pc","pc","pc","","pc",5
541859762,"ez","ez","ez","ez","","ez",5
541868900,"pc","pc","","pc","pc","pc",5
541877843,"pc","pc","pc","pc","pc","pc",6
541884569,"ez","ez","ez","ez","ez","ez",6
541885559,"pc","pc","pc","pc","pc","pc",6
541890440,"pc","pc","pc","pc","","pc",5
541906879,"pc","pc","pc","pc","","",4
541932560,"pc","pc","pc","pc","pc","pc",6
541961045,"pc","pc","","pc","","pc",4
541970097,"pc","pc","pc","pc","pc","pc",6
541983838,"pc","pc","pc","pc","pc","pc",6
541989160,"pc","pc","pc","pc","pc","pc",6
542006078,"pc","pc","pc","pc","pc","pc",6
542021535,"","pc","","pc","pc","pc",4
542056867,"pc","pc","pc","pc","pc","pc",6
542090590,"pc","pc","pc","pc","pc","pc",6
542102541,"","pc","pc","pc","pc","pc",5
542116300,"pc","pc","pc","","pc","",4
542132153,"pc","pc","pc","pc","pc","pc",6
546026892,"pc","pc","pc","pc","pc","pc",6
546057095,"pc","pc","pc","pc","pc","pc",6
550461336,"pc","pc","pc","pc","pc","pc",6
550479026,"","pc","pc","pc","pc","pc",5
550480001,"pc","pc","pc","pc","pc","pc",6
550480047,"pc","pc","pc","","pc","pc",5
550485438,"pc","pc","pc","pc","pc","pc",6
550486604,"pc","pc","pc","pc","","pc",5
550488188,"pc","pc","pc","pc","pc","pc",6
550488202,"pc","pc","pc","","pc","pc",5
550492209,"","pc","pc","pc","","pc",4
550516532,"pc","pc","pc","pc","pc","pc",6
550525522,"pc","pc","pc","pc","pc","pc",6
550541546,"pc","pc","pc","pc","pc","pc",6
550581982,"pc","pc","pc","pc","pc","pc",6
550601592,"pc","pc","pc","pc","pc","pc",6
550620198,"","pc","pc","pc","","pc",4
550629135,"pc","pc","pc","pc","pc","pc",6
550630721,"pc","pc","pc","pc","pc","pc",6
550632134,"pc","pc","pc","pc","pc","pc",6
550647494,"","pc","pc","pc","","pc",4
550648202,"pc","pc","pc","pc","pc","pc",6
550657105,"ez","ez","ez","ez","ez","ez",6
550661130,"pc","pc","pc","pc","pc","pc",6
550662121,"pc","pc","pc","pc","pc","pc",6
550670538,"pc","pc","pc","pc","pc","pc",6
550670839,"pc","pc","pc","pc","pc","pc",6
550685778,"pc","pc","","pc","pc","pc",5
550720016,"pc","pc","pc","pc","","pc",5
550720311,"pc","pc","pc","pc","","pc",5
550727345,"pc","pc","pc","pc","pc","pc",6
550745158,"pc","pc","pc","","pc","pc",5
550760268,"pc","pc","pc","pc","","",4
550763261,"","pc","","pc","pc","pc",4
550793987,"pc","pc","pc","pc","pc","pc",6
550830072,"pc","pc","pc","pc","pc","pc",6
550838185,"pc","pc","pc","pc","pc","pc",6
550860403,"pc","pc","pc","pc","pc","pc",6
550881162,"pc","pc","pc","pc","pc","pc",6
556025355,"pc","pc","pc","pc","pc","pc",6
556025609,"pc","pc","pc","pc","pc","pc",6
556026584,"pc","","pc","pc","","pc",4
560530008,"pc","pc","pc","pc","","pc",5
560753097,"pc","pc","pc","pc","pc","pc",6
560816296,"pc","pc","pc","pc","pc","pc",6
560841757,"pc","pc","pc","pc","pc","pc",6
560841937,"pc","pc","pc","pc","pc","pc",6
560845795,"pc","pc","pc","pc","pc","pc",6
560846319,"pc","pc","pc","pc","pc","pc",6
560849092,"pc","pc","pc","pc","pc","pc",6
560851147,"pc","pc","","pc","pc","pc",5
560855390,"pc","pc","pc","pc","pc","",5
560857800,"pc","pc","pc","pc","pc","pc",6
560857923,"pc","pc","pc","pc","pc","pc",6
560859971,"pc","pc","pc","pc","","pc",5
560861200,"","pc","pc","pc","pc","pc",5
560861261,"pc","pc","pc","pc","","pc",5
560861762,"pc","pc","pc","pc","pc","pc",6
560928836,"pc","pc","pc","pc","pc","pc",6
561022483,"pc","pc","pc","pc","pc","",5
561035065,"pc","pc","pc","pc","pc","pc",6
561052823,"pc","pc","pc","pc","pc","pc",6
561053307,"pc","pc","pc","pc","pc","pc",6
561057811,"pc","pc","pc","pc","pc","pc",6
561072965,"pc","pc","pc","pc","pc","pc",6
561074342,"pc","pc","","pc","pc","pc",5
561085131,"pc","pc","pc","pc","pc","pc",6
561089522,"pc","pc","pc","","pc","pc",5
561203878,"pc","pc","pc","pc","pc","pc",6
561209062,"pc","pc","pc","pc","pc","pc",6
561271685,"pc","pc","pc","pc","pc","pc",6
561348982,"pc","pc","pc","pc","pc","pc",6
561354134,"","pc","ez","ez","ez","ez",5
561461066,"pc","pc","pc","pc","pc","pc",6
561525939,"pc","pc","pc","pc","pc","pc",6
561549919,"pc","pc","","pc","pc","pc",5
561552375,"pc","pc","pc","pc","pc","pc",6
561555858,"pc","pc","pc","pc","","pc",5
561586870,"pc","pc","pc","pc","pc","pc",6
561596170,"pc","pc","pc","pc","","pc",5
561608119,"pc","pc","pc","","pc","pc",5
561610250,"pc","pc","pc","","pc","pc",5
561620516,"pc","pc","pc","pc","pc","pc",6
561641865,"pc","pc","pc","pc","","",4
561657193,"pc","pc","pc","pc","","pc",5
561658230,"pc","","pc","pc","","pc",4
561678395,"pc","","pc","pc","pc","",4
561706757,"pc","pc","pc","pc","","pc",5
561708764,"pc","pc","pc","pc","pc","pc",6
561709321,"pc","pc","pc","pc","pc","pc",6
561727193,"pc","pc","pc","pc","","pc",5
561735130,"ez","ez","pc","pc","ez","ez",6
561736131,"pc","pc","pc","pc","pc","pc",6
561748199,"pc","pc","pc","pc","","",4
561757955,"pc","ez","","ez","pc","pc",5
561760354,"pc","","pc","pc","pc","pc",5
561765360,"pc","pc","","pc","pc","",4
561778714,"pc","pc","pc","pc","pc","pc",6
561783481,"pc","pc","pc","pc","pc","pc",6
561793796,"pc","pc","pc","pc","pc","pc",6
561794362,"pc","pc","pc","pc","pc","pc",6
561805915,"pc","pc","pc","pc","pc","pc",6
561834197,"pc","pc","pc","pc","","pc",5
561837620,"pc","pc","pc","pc","pc","pc",6
561847052,"pc","pc","pc","pc","","",4
561849615,"pc","pc","pc","pc","pc","pc",6
561857334,"pc","pc","pc","pc","pc","pc",6
561876389,"pc","pc","pc","pc","pc","pc",6
561909969,"","pc","","pc","pc","pc",4
561924027,"pc","pc","pc","pc","","pc",5
561941518,"","pc","","pc","","",2
561945072,"","pc","","pc","pc","pc",4
561965772,"pc","pc","","pc","","pc",4
561975829,"pc","pc","pc","pc","pc","pc",6
561993872,"pc","pc","pc","pc","pc","pc",6
561998627,"pc","pc","pc","pc","","pc",5
562009600,"pc","","pc","pc","pc","pc",5
562018421,"pc","pc","pc","pc","pc","pc",6
562018982,"pc","pc","pc","pc","pc","ez",6
562039492,"pc","pc","pc","pc","pc","pc",6
562039870,"pc","pc","pc","","ez","ez",5
562047776,"pc","pc","pc","pc","pc","pc",6
562049991,"pc","","pc","pc","pc","pc",5
562057448,"pc","pc","pc","pc","pc","pc",6
562058503,"pc","pc","pc","pc","pc","pc",6
562071035,"pc","pc","pc","pc","pc","pc",6
562086573,"pc","pc","pc","pc","pc","pc",6
562087076,"pc","pc","pc","pc","pc","pc",6
562109492,"pc","pc","pc","pc","pc","pc",6
562118777,"","pc","pc","pc","pc","pc",5
562121661,"ez","ez","pc","ez","","",4
562124379,"pc","pc","pc","pc","pc","pc",6
562129912,"pc","pc","pc","pc","pc","pc",6
562141179,"pc","pc","pc","pc","pc","",5
562150393,"","","pc","pc","","",2
562168658,"ez","ez","ez","ez","ez","ez",6
562191690,"","pc","pc","pc","pc","pc",5
562237995,"pc","pc","pc","pc","pc","pc",6
562267077,"pc","pc","pc","pc","pc","pc",6
562273434,"pc","pc","pc","pc","pc","pc",6
562347374,"pc","pc","pc","pc","pc","pc",6
562381978,"pc","pc","pc","","pc","",4
562410076,"pc","pc","pc","pc","pc","pc",6
562492634,"pc","pc","","pc","pc","pc",5
562514622,"pc","pc","","pc","pc","",4
562528573,"pc","","","pc","pc","",3
562542534,"pc","pc","pc","pc","pc","pc",6
562551312,"pc","pc","pc","pc","pc","pc",6
562573060,"pc","pc","ez","ez","","",4
562667948,"pc","pc","pc","pc","pc","pc",6
566060100,"pc","pc","pc","pc","pc","pc",6
566065297,"pc","pc","pc","pc","pc","pc",6
570324920,"pc","pc","pc","pc","pc","pc",6
570472041,"pc","pc","pc","pc","pc","pc",6
570472043,"pc","pc","pc","pc","pc","",5
570475466,"pc","pc","pc","pc","pc","pc",6
570476234,"pc","pc","pc","pc","","pc",5
570476252,"pc","pc","pc","pc","pc","pc",6
570477804,"pc","pc","pc","pc","pc","pc",6
570479088,"pc","pc","pc","pc","pc","",5
570479691,"","pc","pc","pc","pc","pc",5
570519811,"","pc","pc","pc","pc","pc",5
570541039,"pc","pc","pc","","pc","pc",5
570604034,"","pc","pc","","pc","",3
570612136,"pc","pc","pc","pc","pc","pc",6
570626809,"pc","pc","pc","pc","pc","pc",6
570695687,"pc","pc","pc","pc","pc","pc",6
570707663,"pc","pc","pc","pc","pc","pc",6
570725424,"pc","pc","pc","pc","pc","pc",6
570747305,"pc","pc","pc","pc","pc","pc",6
570785521,"pc","pc","pc","pc","pc","pc",6
570809313,"pc","","pc","pc","","pc",4
570840667,"pc","pc","pc","pc","pc","pc",6
570861107,"pc","pc","pc","pc","pc","pc",6
570861424,"pc","","pc","pc","pc","pc",5
570892115,"pc","pc","pc","pc","pc","pc",6
570898981,"pc","pc","pc","pc","","pc",5
570902129,"pc","","pc","pc","","pc",4
570903378,"pc","pc","pc","pc","pc","pc",6
570907019,"pc","pc","pc","pc","pc","pc",6
570912014,"","pc","pc","","pc","pc",4
570915209,"pc","pc","pc","pc","pc","pc",6
570916444,"pc","pc","","pc","pc","pc",5
570932522,"","pc","pc","pc","pc","pc",5
570934329,"pc","pc","pc","pc","","pc",5
570942059,"pc","pc","pc","pc","pc","pc",6
570951975,"pc","pc","pc","pc","pc","pc",6
570952289,"pc","pc","pc","pc","pc","pc",6
570954747,"pc","pc","pc","pc","pc","pc",6
570964134,"pc","pc","","pc","pc","pc",5
570978007,"pc","pc","pc","pc","pc","pc",6
570979157,"pc","pc","pc","pc","pc","pc",6
570980253,"pc","","pc","pc","","pc",4
571002903,"pc","pc","pc","pc","","",4
571012435,"pc","pc","pc","pc","pc","pc",6
571013720,"pc","pc","pc","pc","","pc",5
571016592,"pc","pc","pc","pc","pc","",5
571020951,"pc","ez","ez","ez","pc","pc",6
571026781,"pc","pc","pc","pc","pc","pc",6
571032202,"pc","pc","pc","pc","","pc",5
571034307,"ez","ez","ez","ez","","ez",5
571036860,"pc","pc","pc","pc","pc","pc",6
571059658,"pc","pc","pc","pc","","pc",5
571063487,"pc","pc","pc","pc","pc","pc",6
571066960,"pc","pc","pc","pc","pc","pc",6
571069688,"pc","pc","pc","pc","pc","pc",6
571074258,"ez","ez","ez","ez","","",4
571080743,"pc","pc","","pc","pc","",4
571099143,"pc","pc","pc","pc","pc","pc",6
571103996,"","","","pc","pc","pc",3
571108223,"ez","pc","pc","","pc","pc",5
571111959,"pc","pc","pc","pc","pc","",5
571115403,"pc","pc","pc","pc","pc","pc",6
571148475,"pc","pc","pc","pc","","",4
571164331,"","","pc","pc","","",2
571171614,"pc","pc","","pc","","",3
571173613,"pc","pc","pc","pc","pc","pc",6
576027714,"","pc","pc","pc","pc","pc",5
576028253,"pc","pc","pc","pc","pc","pc",6
580593386,"pc","pc","pc","pc","","pc",5
580601980,"pc","pc","pc","pc","pc","pc",6
580876634,"pc","pc","pc","pc","pc","pc",6
580917609,"pc","pc","pc","pc","pc","pc",6
580952632,"pc","pc","pc","pc","pc","pc",6
580957208,"pc","pc","pc","pc","pc","pc",6
580957513,"pc","pc","pc","pc","pc","pc",6
580961506,"pc","pc","pc","pc","","pc",5
580964520,"pc","pc","pc","pc","pc","pc",6
580965193,"pc","pc","","pc","pc","pc",5
580973213,"pc","pc","pc","pc","pc","",5
580973468,"pc","pc","pc","pc","pc","pc",6
580974656,"pc","pc","pc","pc","pc","pc",6
580975667,"pc","pc","pc","pc","","pc",5
580978781,"pc","pc","pc","pc","","pc",5
581020547,"pc","pc","pc","pc","","pc",5
581026695,"pc","pc","pc","pc","","",4
581032805,"pc","pc","","pc","","pc",4
581123741,"pc","pc","pc","pc","pc","pc",6
581139742,"pc","pc","pc","pc","pc","pc",6
581183944,"pc","pc","pc","pc","pc","pc",6
581187840,"pc","pc","pc","pc","pc","pc",6
581187876,"pc","pc","pc","","","",3
581192477,"pc","pc","pc","","pc","",4
581204839,"pc","pc","pc","pc","","pc",5
581248430,"pc","pc","pc","pc","pc","pc",6
581260205,"","pc","pc","pc","pc","pc",5
581330667,"pc","pc","pc","pc","pc","pc",6
581330830,"pc","pc","pc","pc","pc","pc",6
581374964,"pc","pc","pc","pc","pc","pc",6
581396693,"pc","pc","pc","pc","pc","pc",6
581400610,"pc","","pc","pc","pc","pc",5
581437980,"pc","pc","pc","pc","pc","pc",6
581443036,"pc","pc","pc","pc","pc","pc",6
581447368,"pc","","pc","pc","pc","pc",5
581448997,"","","","pc","","ez",2
581480175,"pc","pc","pc","pc","pc","pc",6
581482653,"ez","ez","","ez","","",3
581485957,"pc","pc","pc","pc","","pc",5
581492427,"pc","pc","pc","pc","pc","pc",6
581526202,"pc","pc","pc","pc","pc","pc",6
581535414,"pc","pc","pc","pc","pc","pc",6
581537535,"pc","pc","pc","pc","","pc",5
581537647,"pc","pc","pc","pc","pc","pc",6
581570279,"pc","","pc","pc","pc","pc",5
581599166,"pc","pc","pc","pc","pc","pc",6
581606182,"pc","","pc","pc","pc","pc",5
581620954,"pc","","pc","pc","","pc",4
581622664,"","pc","","pc","","pc",3
581623240,"pc","pc","pc","pc","pc","pc",6
581623245,"pc","pc","pc","pc","pc","pc",6
581627430,"","pc","","pc","pc","",3
581629399,"pc","pc","pc","pc","","pc",5
581636286,"pc","pc","pc","pc","pc","pc",6
581643763,"pc","pc","pc","pc","pc","pc",6
581652358,"pc","pc","pc","pc","","pc",5
581674696,"pc","pc","pc","pc","pc","pc",6
581681468,"pc","pc","pc","pc","pc","pc",6
581687098,"pc","pc","pc","pc","pc","pc",6
581715927,"pc","pc","pc","pc","","pc",5
581718368,"pc","pc","pc","pc","pc","pc",6
581723943,"pc","pc","","pc","pc","pc",5
581727751,"pc","pc","pc","pc","pc","pc",6
581727980,"pc","pc","pc","pc","pc","pc",6
581735528,"pc","pc","pc","pc","pc","pc",6
581735540,"pc","pc","pc","pc","pc","pc",6
581735541,"pc","pc","pc","pc","pc","pc",6
581735543,"pc","pc","pc","pc","","pc",5
581738127,"pc","pc","pc","pc","pc","pc",6
581748786,"pc","pc","pc","pc","pc","pc",6
581761468,"pc","pc","pc","pc","pc","pc",6
581761611,"pc","pc","pc","pc","pc","pc",6
581766093,"pc","pc","pc","pc","pc","pc",6
581786925,"","pc","pc","pc","pc","",4
581795694,"pc","","pc","pc","pc","",4
581809489,"","ez","ez","ez","ez","ez",5
581813997,"pc","pc","pc","pc","pc","pc",6
581816998,"pc","pc","pc","pc","pc","pc",6
581817915,"pc","pc","pc","pc","pc","pc",6
581827811,"pc","pc","pc","pc","pc","pc",6
581831757,"pc","pc","pc","pc","pc","pc",6
581835663,"pc","pc","ez","ez","ez","ez",6
581851127,"pc","pc","pc","pc","pc","pc",6
581857324,"pc","pc","pc","pc","pc","pc",6
581866697,"pc","pc","pc","","","",3
581869105,"pc","pc","pc","pc","pc","pc",6
581878332,"pc","pc","pc","pc","pc","pc",6
581881620,"pc","pc","pc","pc","pc","pc",6
581881899,"ez","ez","ez","ez","","ez",5
581889136,"pc","pc","pc","pc","pc","pc",6
581895918,"pc","pc","pc","pc","pc","pc",6
581896150,"pc","pc","pc","pc","pc","pc",6
581906927,"pc","pc","pc","pc","pc","pc",6
581911281,"pc","pc","","pc","","",3
581915156,"pc","pc","pc","pc","pc","pc",6
581920996,"pc","","pc","pc","","pc",4
581926185,"pc","pc","pc","pc","","pc",5
581932474,"pc","pc","pc","pc","pc","pc",6
581942566,"pc","pc","pc","pc","pc","pc",6
581943320,"","","pc","pc","","ez",3
581945573,"pc","pc","pc","pc","pc","ez",6
581946632,"pc","pc","pc","pc","pc","pc",6
581949662,"pc","pc","pc","pc","pc","pc",6
581966772,"pc","pc","pc","pc","pc","pc",6
581972467,"pc","","pc","pc","pc","pc",5
581985904,"pc","pc","pc","pc","pc","pc",6
581995073,"ez","ez","ez","ez","ez","ez",6
582000635,"pc","pc","pc","","pc","pc",5
582005289,"pc","pc","pc","","ez","ez",5
582005951,"pc","pc","pc","pc","","pc",5
582009016,"pc","","pc","pc","","pc",4
582013645,"pc","pc","pc","pc","pc","pc",6
582037106,"","pc","","pc","","pc",3
582040774,"pc","pc","pc","pc","pc","pc",6
582051038,"pc","pc","pc","pc","pc","pc",6
582057649,"ez","ez","pc","pc","","ez",5
582065033,"pc","pc","pc","pc","pc","pc",6
582069352,"pc","pc","pc","pc","pc","pc",6
582070427,"pc","pc","pc","pc","pc","pc",6
582072986,"pc","pc","pc","pc","pc","pc",6
582096793,"","","","ez","","pc",2
582108838,"pc","pc","pc","pc","pc","pc",6
582116407,"pc","pc","pc","pc","","pc",5
582118369,"pc","pc","pc","pc","pc","pc",6
582154133,"pc","pc","pc","pc","pc","pc",6
582157723,"pc","pc","pc","pc","pc","pc",6
582158058,"pc","pc","pc","pc","pc","pc",6
582180056,"pc","pc","pc","pc","pc","pc",6
582190377,"ez","ez","ez","ez","ez","ez",6
582196032,"pc","pc","pc","pc","pc","pc",6
582196298,"pc","pc","pc","pc","pc","pc",6
582201869,"pc","pc","pc","","pc","pc",5
582214013,"pc","pc","pc","pc","pc","pc",6
582238117,"","pc","pc","pc","","pc",4
582248791,"pc","pc","pc","pc","pc","",5
582270914,"pc","pc","pc","pc","pc","pc",6
582294076,"pc","pc","pc","pc","pc","pc",6
582328680,"ez","pc","","pc","pc","pc",5
582338247,"pc","","pc","pc","pc","pc",5
582338582,"pc","pc","","pc","pc","pc",5
582346046,"pc","","pc","pc","","pc",4
582346048,"ez","","ez","pc","","pc",4
582346467,"pc","","pc","pc","pc","pc",5
582346762,"ez","","ez","ez","","",3
582383669,"pc","pc","pc","pc","pc","pc",6
582399005,"pc","pc","pc","pc","pc","pc",6
582431925,"pc","pc","pc","pc","","ez",5
582435590,"pc","pc","pc","pc","pc","pc",6
582474615,"pc","pc","pc","pc","pc","pc",6
582475280,"pc","pc","pc","pc","","pc",5
582478817,"pc","pc","pc","pc","pc","pc",6
582498678,"pc","pc","pc","pc","pc","pc",6
582500112,"","","pc","pc","pc","",3
582515058,"pc","","pc","","pc","",3
582525433,"pc","","pc","pc","pc","pc",5
582551871,"ez","","ez","ez","","ez",4
582553480,"pc","pc","pc","","","",3
582556194,"pc","","pc","pc","","",3
582570480,"pc","pc","pc","pc","pc","",5
582580550,"pc","pc","pc","pc","pc","pc",6
582590693,"pc","pc","","pc","pc","pc",5
582599261,"ez","ez","ez","ez","ez","",5
582601977,"pc","pc","pc","pc","pc","pc",6
582608443,"","pc","pc","pc","pc","pc",5
582634738,"pc","pc","pc","pc","pc","pc",6
582663375,"pc","pc","pc","pc","","pc",5
582665243,"pc","pc","pc","pc","pc","pc",6
582670492,"pc","pc","pc","pc","pc","pc",6
586011213,"pc","pc","pc","pc","pc","pc",6
590637865,"pc","pc","pc","pc","","pc",5
590637867,"pc","pc","pc","pc","","pc",5
590638509,"pc","pc","pc","pc","pc","pc",6
590696291,"pc","pc","pc","pc","pc","pc",6
590699445,"pc","pc","","pc","pc","pc",5
590875805,"pc","pc","pc","pc","pc","pc",6
590879227,"pc","pc","pc","pc","","pc",5
591099586,"pc","pc","pc","pc","pc","pc",6
591101989,"pc","pc","pc","pc","pc","pc",6
591117362,"pc","pc","pc","pc","pc","pc",6
591143962,"pc","pc","pc","pc","pc","pc",6
591144567,"pc","pc","pc","pc","pc","pc",6
591221966,"pc","pc","pc","pc","pc","pc",6
591235202,"pc","pc","pc","pc","pc","pc",6
591460598,"pc","pc","pc","pc","pc","pc",6
591533710,"pc","pc","pc","pc","pc","pc",6
591564384,"pc","pc","pc","pc","","pc",5
591586520,"pc","","pc","pc","","pc",4
591595398,"pc","pc","pc","pc","pc","pc",6
591634148,"","pc","pc","pc","pc","pc",5
591653921,"","ez","ez","ez","","ez",4
591665523,"pc","pc","pc","pc","pc","pc",6
591766786,"pc","pc","pc","pc","pc","pc",6
591787902,"pc","pc","pc","pc","pc","pc",6
591834379,"pc","","pc","","pc","pc",4
591845761,"pc","pc","pc","pc","pc","",5
591855782,"pc","pc","pc","pc","pc","pc",6
591894621,"pc","pc","pc","pc","pc","pc",6
591898543,"pc","pc","pc","pc","pc","pc",6
591902966,"pc","pc","pc","pc","","pc",5
591964034,"pc","pc","pc","pc","pc","pc",6
591978388,"pc","pc","pc","pc","pc","pc",6
592024497,"","ez","pc","pc","pc","pc",5
592026381,"pc","pc","pc","pc","pc","pc",6
592042422,"pc","pc","pc","pc","pc","pc",6
592106635,"pc","pc","pc","pc","pc","pc",6
592110238,"pc","","pc","pc","pc","pc",5
592110264,"pc","pc","pc","pc","pc","pc",6
592113799,"pc","pc","pc","pc","pc","pc",6
592117429,"pc","pc","","pc","pc","pc",5
592149950,"pc","pc","pc","pc","","pc",5
592177488,"pc","pc","pc","pc","pc","pc",6
592186044,"pc","","pc","pc","pc","",4
592196535,"","pc","pc","pc","","pc",4
592203965,"pc","pc","pc","","pc","pc",5
592207401,"","pc","","","pc","pc",3
592230272,"pc","pc","pc","pc","pc","pc",6
592236174,"pc","pc","pc","pc","pc","pc",6
592247419,"pc","pc","pc","pc","pc","pc",6
592252756,"pc","pc","pc","pc","pc","pc",6
592252762,"pc","pc","pc","","pc","pc",5
592289231,"pc","pc","pc","pc","","pc",5
592298406,"pc","","pc","pc","","",3
592303299,"pc","pc","pc","pc","pc","pc",6
592308721,"pc","pc","pc","pc","","pc",5
