source_file,orgname,ein,id_2004,nccs_master_id,nccs_name,nccs_state,nccs_zip,year,ntee1,nteecc,latitude,longitude,nccs_address,City,State,Zip,_merge,dup
_60,kceoc housing corporation,205917733,,233658,KCEOC HOUSING CORPORATION,KY,40906,2017,L,L50,36.8101,-83.89490000000001,301 THIRD STREET, BARBOURVILLE, KY,40906,matched (3),0
_60,kceoc housing corporation ii,371582393,,87135,KCEOC HOUSING CORPORATION II,KY,40906,2016,L,L50,36.8101,-83.89490000000001,PO BOX 490, BARBOURVILLE, KY,40906,matched (3),0
_60,kearney hdc,470782317,,546241,KEARNEY HOUSING DEVELOPMENT CORPORATION,NE,68848,2018,L,L80,40.6861,-99.0693,PO BOX 1236, KEARNEY, NE,68848,matched (3),0
_60,kearney villa housing corporation,431557527,,307207,KEARNEY VILLA HOUSING CORPORATION,MO,65803,2017,L,L50,37.239,-93.2701,2320 N FREMONT AVE APT D1, SPRINGFIELD, MO,65803,matched (3),0
_60,keene downtown housing corporation,020364019,,430529,KEENE DOWNTOWN HOUSING CORPORATION,NH,3431,2018,L,L20,42.917,-72.24509999999999,PO BOX 705, KEENE, NH,3431,matched (3),0
_09,keith county chdo,470785404,7483,546253,KEITH COUNTY HOUSING DEVELOPMENT CORPORATION,NE,69153,2018,L,L21,41.1317,-101.663,PO BOX 658, OGALLALA, NE,69153,matched (3),0
_09,KENAI PENINSULA HOUSING INITIATIVES,911823180,38,184398,KENAI PENINSULA HOUSING INITIATIVES INCORPORATED,AK,99603,2016,L,L80,59.6721,-151.6745,PO BOX 1869, HOMER, AK,99603,matched (3),0
_60,kenesaw cdc,470833437,,325030,KENESAW COMMUNITY DEVELOPMENT CORP,NE,68956,2017,S,S20,40.6231,-98.65770000000001,PO BOX 149, KENESAW, NE,68956,matched (3),0
_60,kenmare cdc no 2,450433205,,103268,KENMARE COMMUNITY DEVELOPMENT CORPORATION NO 2,ND,58746,2016,S,S32,48.6748,-102.0827,PO BOX 353, KENMARE, ND,58746,matched (3),0
_13,KENNEBEC VALLEY COMMUNITY ACTION PROGRAM HOUSING SERVICES,010277678,,428825,KENNEBEC VALLEY COMMUNITY ACTION PROGRAM,ME,4901,2018,P,P20,44.5419,-69.63509999999999,97 WATER ST, WATERVILLE, ME,4901,matched (3),0
_60,kennedale cac,751973307,,208625,KENNEDALE COMMUNITY ACTION COUNCIL INC,TX,NA,2016,S,S20,32.5681,-97.1305,1920 N MAIN ST, MANSFIELD, TX,  ,matched (3),0
_10,KENNEDY HEIGHTS DEVELOPMENT CORPORATION,310954931,,272148,KENNEDY HEIGHT COMMUNITY URBAN REDEVELOPMENT CORPORATION,OH,45236,2017,S,S20,39.21,-84.395,PO BOX 36337, CINCINNATI, OH,45236,matched (3),0
_60,kennedy institute housing corporation,521910220,,128234,KENNEDY INSTITUTE HOUSING CORPORATION,DC,20017,2016,L,L50,38.9463,-76.9971,801 BUCHANAN ST NE, WASHINGTON, DC,20017,matched (3),0
_60,kennedy institute housing corporation ii,030406267,,432044,KENNEDY INSTITUTE HOUSING CORPORATION II,DC,20017,2018,L,L50,38.9463,-76.9971,801 BUCHANAN ST NE, WASHINGTON, DC,20017,matched (3),0
_15,"KENT AFFORDABLE HOUSING, INC.",223036664,,238993,KENT AFFORDABLE HOUSING INC,CT,6757,2017,L,L21,41.767,-73.4285,PO BOX 265, KENT, CT,6757,matched (3),0
_60,kentucky communities housing corporation,611127892,,358605,KENTUCKY COMMUNITIES HOUSING CORPORATION,KY,40906,2017,L,L20,36.8101,-83.89490000000001,PO BOX 806, BARBOURVILLE, KY,40906,matched (3),0
_60,kentucky highlands cdc,611253192,,207550,KENTUCKY HIGHLANDS COMMUNITY DEVELOPMENT CORPORATION,KY,40743,2016,S,S20,37.0725,-84.11539999999999,PO BOX 1738, LONDON, KY,40743,matched (3),0
_60,kentucky mountain hdc,610865223,,578769,KENTUCKY MOUNTAIN HOUSING DEVELOPMENT CORPORATION INC,KY,40962,2018,L,L20,37.1511,-83.77930000000001,PO BOX 729, MANCHESTER, KY,40962,matched (3),0
_09,"KENTUCKY RIVER FOOTHILLS D.C., INC",610650246,4583,358171,KENTUCKY RIVER FOOTHILLS DEVELOPMENT COUNCIL INC,KY,40475,2017,S,S20,37.735,-84.3145,309 SPANGLER DR, RICHMOND, KY,40475,matched (3),0
_20,KERN ECONOMIC DEVELOPMENT FOUNDATION,800188846,,602337,KERN ECONOMIC DEVELOPMENT FOUNDATION,CA,93301,2018,S,S30,35.3838,-119.0152,2700 M STREET, BAKERSFIELD, CA,93301,matched (3),0
_09,ketchikan committee for the homeless,943109841,73,628489,KETCHIKAN COMMITTEE FOR THE HOMELESS INC,AK,99901,2018,L,L41,55.3435,-131.6444,PO BOX 9426, KETCHIKAN, AK,99901,matched (3),0
_60,ketchum cdc,861175157,,617957,KETCHUM COMMUNITY DEVELOPMENT CORPORATION,ID,83340,2018,S,S20,43.6692,-114.4858,PO BOX 6452, KETCHUM, ID,83340,matched (3),0
_37,KEUKA HOUSING COUNCIL,161092291,,20889,KEUKA HOUSING COUNCIL INC,NY,14527,2016,L,L20,42.662,-77.0543,160 MAIN ST, PENN YAN, NY,14527,matched (3),0
_60,key blvd hdc,541251222,,131002,KEY BOULEVARD HOUSING DEVELOPMENT CORPORATION,VA,22201,2016,L,L20,38.8857,-77.09739999999999,2230 FAIRFAX DR STE 100, ARLINGTON, VA,22201,matched (3),0
_09,keystone challenge fund,593084372,2903,577008,KEYSTONE CHALLENGE FUND INC,FL,33813,2018,L,L20,27.989,-81.9568,4200 S FLORIDA AVE, LAKELAND, FL,33813,matched (3),0
_60,keystone hdc,223864577,,466783,KEYSTONE HOUSING DEVELOPMENT CORP,PA,19103,2018,L,L21,39.956,-75.1765,2042-48 ARCH STREET 2ND FLOOR, PHILADELPHIA, PA,19103,matched (3),0
_09,indian valley housing corporation,232602243,10512,469548,KEYSTONE OPPORTUNITY CENTER INC,PA,18964,2018,L,L20,40.2884,-75.34099999999999,PO BOX 64183, SOUDERTON, PA,18964,matched (3),0
_60,keystone place housing corporation,800394319,,383566,KEYSTONE PLACE HOUSING CORPORATION,MO,64503,2017,L,L50,39.776416,-94.83428600000001,3812 PICKETT RD, ST JOSEPH, MO,64503,matched (3),0
_43,KEYSTONE PLACE,383579425,,519499,KEYSTONE PLACE INC,MI,49032,2018,L,L41,41.925,-85.5205,505 E MARKET ST, CENTREVILLE, MI,49032,matched (3),0
_09,"KIBOIS COMMUNITY ACTION FOUNDATION, INC.",730770231,9926,590544,KI BOIS COMMUNITY ACTION FOUNDATION INC,OK,74462,2018,S,S21,35.2661,-95.06189999999999,PO BOX 722, STIGLER, OK,74462,matched (3),0
_20,KIAMICHI OPPORTUNITIES INCORPORATED,731219338,,425353,KIAMICHI OPPORTUNITIES INCORPORATED,OK,74743,2017,J,J33,34.018892,-95.514473,PO BOX 669, HUGO, OK,74743,matched (3),0
_60,kidworks cdc,743081569,,595248,KIDWORKS COMMUNITY DEVELOPMENT CORPORATION,CA,92703,2018,S,S20,33.7427,-117.8948,1902 W CHESTNUT AVE, SANTA ANA, CA,92703,matched (3),0
_60,king of kings hdc ii,942816069,,189878,KING OF KINGS HOUSING DEVELOPMENT CORPORATION II,CA,93706,2016,L,L20,36.7197,-119.801,855 E LORENA, FRESNO, CA,93706,matched (3),0
_60,kingdom cdc,522030024,,128608,KINGDOM COMMUNITY DEVELOPMENT CORP,MD,21212,2016,S,S20,39.3744,-76.6096,6419 YORK RD, BALTIMORE, MD,21212,matched (3),0
_60,kingdom cdc,562191690,,346755,KINGDOM COMMUNITY DEVELOPMENT CORPORATION,NC,28390,2017,S,S20,35.167055,-78.97646899999999,127 N MAIN ST, SPRING LAKE, NC,28390,matched (3),0
_60,kingdom cdc,364445499,,203247,KINGDOM COMMUNITY DEVELOPMENT CORPORATION,MS,39059,2016,S,S20,32.070662,-90.42532,2639 DRY GROVE RD, CRYSTAL SPGS, MS,39059,matched (3),0
_43,KINGS COMMUNITY ACTION ORGANIZATION,941604455,,403769,KINGS COMMUNITY ACTION ORGANIZATION INC,CA,93230,2017,P,P20,36.3354,-119.6553,1130 N 11TH AVE, HANFORD, CA,93230,matched (3),0
_37,KINGS CT HOUSING FOUNDATION,742482424,,162346,KINGS COURT HOUSING FOUNDATION INC,TX,NA,2016,L,L22,29.4388,-98.4935,PO BOX 12462, SAN ANTONIO, TX,  ,matched (3),0
_09,KINGSBRIDGE-VON RIVERDALE-CORTLANDT DEVELOPMENT CORP,133097905,8401,216325,KINGSBRIDGE RIVERDALE VAN CORTLAND DEVELOPMENT CORPORATION,NY,10463,2017,S,S22,40.886648,-73.90713,505 W 236TH ST, BRONX, NY,10463,matched (3),0
_32,THE KINGSLEY ASSOCIATION,250965412,,251753,KINGSLEY ASSOCIATION,PA,15206,2017,N,N31,40.4609,-79.91540000000001,6435 FRANKSTOWN AVENUE NO 201, PITTSBURGH, PA,15206,matched (3),0
_44,KINGSTON LAND TRUST,262338986,,257702,KINGSTON LAND TRUST INC,NY,12402,2017,C,C34,41.8788,-74.34569999999999,PO BOX 2701, KINGSTON, NY,12402,matched (3),0
_60,kingstree housing development company,813886556,,607296,KINGSTREE HOUSING DEVELOPMENT COMPANY INC,SC,29556,2018,L,L21,NA,NA,1022 LEXINGTON AVE, KINGSTREE, SC,29556,matched (3),0
_09,kingsville affordable housing,742785217,12074,594514,KINGSVILLE AFFORDABLE HOUSING INC,TX,78363,2018,L,L21,27.5303,-97.8802,1000 W CORRAL, KINGSVILLE, TX,78363,matched (3),0
_42,KINZIE INDUSTRIAL DEVELOPMENT CORPORATION,363312341,,511442,KINZIE INDUSTRIAL DEVELOPMENT CORPORATION,IL,60612,2018,S,S80,41.886842,-87.67697800000001,320 N DAMEN AVENUE 1ST FLOOR, CHICAGO, IL,60612,matched (3),0
_09,kissimmee oaks housing i,593228411,2951,145991,KISSIMMEE OAKS HOUSING I INC,FL,34741,2016,E,E91,28.3158,-81.4089,2350 NORTH CENTRAL AVENUE, KISSIMMEE, FL,34741,matched (3),0
_37,KITCHEN,431384531,,306879,KITCHEN INC,MO,65803,2017,P,P20,37.2281,-93.2891,1630 N JEFFERSON AVE, SPRINGFIELD, MO,65803,matched (3),0
_09,kitsap community resources,910791411,12966,182445,KITSAP COMMUNITY RESOURCES,WA,98337,2016,P,P28,47.5691,-122.6306,845 8TH ST, BREMERTON, WA,98337,matched (3),0
_60,kittery housing corporation,223565726,,637350,KITTERY HOUSING CORPORATION,ME,4106,2018,L,L20,43.5009,-70.44280000000001,78 ATLANTIC PL, S PORTLAND, ME,4106,matched (3),0
_60,klamath cdc,931174506,,625018,KLAMATH COMMUNITY DEVELOPMENT CORPORATION,OR,97603,2018,S,S20,42.2933,-121.8169,2960 MAYWOOD DR UNIT 10, KLAMATH FALLS, OR,97603,matched (3),0
_60,kleeman village housing corporation nfp,810661871,,644472,KLEEMAN VILLAGE HOUSING CORPORATION NFP,IL,61727,2018,L,L50,40.1528,-88.94710000000001,PO BOX 616, CLINTON, IL,61727,matched (3),0
_09,KNO-HO-CO CAC,310720520,9244,496811,KNO-HO-CO-ASHLAND COMMUNITY ACTION COMMISSION,OH,43812,2018,P,P20,40.2739,-81.8652,120 N 4TH ST, COSHOCTON, OH,43812,matched (3),0
_13,HOMESOURCE EAST TENNESSEE,621465760,,361994,KNOX HOUSING PARTNERSHIP INC,TN,37917,2017,L,L20,35.9759,-83.9085,109 WINONA ST, KNOXVILLE, TN,37917,matched (3),0
_43,KNOXVILLE AREA URBAN LEAGUE,620797293,,424432,KNOXVILLE AREA URBAN LEAGUE,TN,37901,2017,P,P22,35.975532,-83.919392,PO BOX 1911, KNOXVILLE, TN,37901,matched (3),0
_09,koinonia partners,586011213,3177,353223,KOINONIA FARM,GA,31719,2017,K,K20,32.076678,-84.214619,1324 GA HIGHWAY 49 S, AMERICUS, GA,31719,matched (3),0
_60,kokomo cdc,464036202,,321962,KOKOMO COMMUNITY DEVELOPMENT CORPORATION,IN,46903,2017,S,S20,40.4883,-86.1313,PO BOX 387, KOKOMO, IN,46903,matched (3),0
_15,CUSP - KONNECTING SERVICES IN THE COMMUNITY,352342569,,284286,KONNECTING SERVICES IN THE COMMUNITY NFP,IL,NA,2017,L,L82,41.7479,-87.7148,PO BOX 528516, CHICAGO, IL,  ,matched (3),0
_37,KOOTASCA COMMUNITY ACTION,410904805,,298556,KOOTASCA COMMUNITY ACTION INC,MN,55744,2017,S,S20,47.235929,-93.531469,201 NW 4TH ST STE 130, GRAND RAPIDS, MN,55744,matched (3),0
_42,KOREAN COMMUNITY CENTER OF THE E B,942503925,,626825,KOREAN COMMUNITY CENTER OF THE EAST BAY,CA,94612,2018,P,P28,37.806671,-122.269795,1700 BROADWAY STE 400, OAKLAND, CA,94612,matched (3),0
_15,KOREAN COMMUNITY DEVELOPMENT SERVICES CENTER,232303766,,242975,KOREAN COMMUNITY DEVELOPMENT SERVICES CENTER,PA,19120,2017,S,S20,40.0435,-75.12909999999999,6055 N 5TH ST, PHILADELPHIA, PA,19120,matched (3),0
_23,"KOREAN COMMUNITY SENIOR HOUSING CORPORATION OF MARYLAND, INC.",521569630,,337148,KOREAN COMMUNITY SENIOR HOUSING CORP OF MARYLAND,MD,20901,2017,L,L22,39.007633,-76.998029,440 UNIVERSITY BOULEVARD EAST, SILVER SPRING, MD,20901,matched (3),0
_60,korean community sr housing corporation of maryland ii,273741984,,267333,KOREAN COMMUNITY SR HOUSING CORPORATION OF MARYLAND II,MD,20901,2017,L,L50,39.007633,-76.998029,440 UNIVERSITY BOULEVARD EAST, SILVER SPRING, MD,20901,matched (3),0
_60,korean family housing corporation,953900336,,410289,KOREAN FAMILY HOUSING CORPORATION,CA,91104,2017,L,L20,34.1286,-118.1474,1444 N GRAND OAKS AVE, PASADENA, CA,91104,matched (3),0
_43,KOREAN RESOURCE CENTER,953879699,,632521,KOREAN RESOURCE CENTER INC,CA,90019,2018,A,A23,34.0562,-118.3221,900 CRENSHAW BLVD, LOS ANGELES, CA,90019,matched (3),0
_39,KOREAN WOMENS ASSOCIATION,911066806,,182828,KOREAN WOMENS ASSOCIATION,WA,98445,2016,P,P81,47.170107,-122.431025,123 E 96TH ST, TACOMA, WA,98445,matched (3),0
_30,KOREATOWN YOUTH & COMMUNITY CENTER,953779389,,194771,KOREATOWN YOUTH AND COMMUNITY CENTER INC,CA,90020,2016,P,P84,34.0636,-118.3035,3727 W 6TH ST STE 300, LOS ANGELES, CA,90020,matched (3),0
_60,kpcc housing corporation,470829495,,116505,KPCC HOUSING CORPORATION,NE,69201,2016,L,L50,42.8757,-100.5508,365 N MAIN ST, VALENTINE, NE,69201,matched (3),0
_15,CUSP - KREIDER SERVICES,237417424,,476865,KREIDER SERVICES INC,IL,61021,2018,P,P80,41.841116,-89.46083,PO BOX 366, DIXON, IL,61021,matched (3),0
_44,KULSHAN COMMUNITY LAND TRUST,911995485,,400166,KULSHAN COMMUNITY LAND TRUST,WA,98225,2017,L,L20,48.7505,-122.4802,1303 COMMERCIAL ST STE 6, BELLINGHAM, WA,98225,matched (3),0
_60,l a f h permanent housing corporation i,954171142,,410643,L A F H PERMANENT HOUSING CORP I,CA,91605,2017,L,L20,34.2129,-118.3879,7843 LANKERSHIM BLVD, N HOLLYWOOD, CA,91605,matched (3),0
_36,LA FAMILY HOUSING CORPORATION,953920560,,632591,L A FAMILY HOUSING CORPORATION,CA,91605,2018,L,L41,34.2129,-118.3879,7843 LANKERSHIM BLVD, N HOLLYWOOD, CA,91605,matched (3),0
_09,parkworks,341212421,9456,76138,L A N D STUDIO INC,OH,44113,2016,S,S20,41.485056,-81.704042,1939 W 25TH ST STE 200, CLEVELAND, OH,44113,matched (3),0
_60,l b s h housing corporation,161159720,,222159,L B S H HOUSING CORP,NY,13613,2017,L,L20,44.806846,-74.680137,32 CHURCH ST S, BRASHER FALLS, NY,13613,matched (3),0
_60,l and b cdc,273874397,,493538,L&B COMMUNITY DEVELOPMENT CORPORATION,AL,35211,2018,S,S20,33.4916,-86.8548,714 14TH ST SW, BIRMINGHAM, AL,35211,matched (3),0
_01,LA CASA DE DON PEDRO,237249368,,474772,LA CASA DE DON PEDRO INC,NJ,7104,2018,P,P20,40.756,-74.1767,75 PARK AVE, NEWARK, NJ,7104,matched (3),0
_43,LA CASA DE ESPERANZA,391144446,,520888,LA CASA DE ESPERANZA,WI,53186,2018,P,P84,43.012,-88.2231,410 ARCADIAN AVE, WAUKESHA, WI,53186,matched (3),0
_36,LA CASA NORTE,364041525,,287931,LA CASA NORTE,IL,60647,2017,L,L41,41.9099,-87.7146,3533 W NORTH AVE, CHICAGO, IL,60647,matched (3),0
_01,LA COCINA,593838549,,146963,LA COCINA INC,CA,94110,2016,S,S30,37.7501,-122.4139,2948 FOLSOM ST, SAN FRANCISCO, CA,94110,matched (3),0
_60,la crosse community housing development organization,810594012,,385117,LA CROSSE COMMUNITY HOUSING DEVELOPMENT ORGANIZATION INC,WI,54667,2017,L,L21,43.6544,-90.8579,201 MELBY ST, WESTBY, WI,54667,matched (3),0
_09,la fondita de jesus,660426787,10790,154415,LA FONDITA DE JESUS,PR,910,2016,K,K30,18.4683,-66.1061,PO BOX 19384, SAN JUAN, PR,910,matched (3),0
_04,LA FRONTERA PARTNERS INC,860742427,,617130,LA FRONTERA PARTNERS INC,AZ,85713,2018,P,P99,32.1996,-110.9762,504 W 29TH ST, TUCSON, AZ,85713,matched (3),0
_01,LA FUERZA UNIDA COMMUNITY DEVELOPMENT CORP.,113613094,,214354,LA FUERZA UNIDA COMMUNITY DEVELOPMENT CORPORATION,NY,11732,2017,S,S20,40.8642,-73.6319,34 MUTTONTOWN LN, EAST NORWICH, NY,11732,matched (3),0
_43,LA FUERZA UNIDA,112528786,,440403,LA FUERZA UNIDA INC,NY,11542,2018,P,P84,40.8642,-73.6319,40 GLEN ST STE 1, GLEN COVE, NY,11542,matched (3),0
_36,LA MAMA EXPERIMENTAL THEATER CLUB,132620861,,413506,LA MAMA EXPERIMENTAL THEATRE CLUB INC,NY,10003,2017,A,A61,40.7264,-73.99039999999999,74A E 4TH ST, NEW YORK, NY,10003,matched (3),0
_09,LASALLE COMMUNITY ACTION ASSOCIATION,720631111,4918,157545,LA SALLE COMMUNITY ACTION ASSOCIATION INC,LA,71368,2016,S,S21,31.8449,-91.6628,825 HIGHWAY 8, SICILY ISLAND, LA,71368,matched (3),0
_60,la serena hdc,942840358,,189963,LA SERENA HOUSING DEVELOPMENT CORPORATION,CA,93277,2016,L,L21,36.3245,-119.3485,5140 W CYPRESS AVE, VISALIA, CA,93277,matched (3),0
_60,la villa housing corporation,391918720,,297601,LA VILLA HOUSING CORPORATION,WI,53204,2017,L,L50,43.0233,-87.91840000000001,614 W NATIONAL AVE, MILWAUKEE, WI,53204,matched (3),0
_13,"LACASA, INC.",351554538,,282724,LACASA OF GOSHEN INC,IN,46528,2017,L,L21,41.5873,-85.8291,202 N COTTAGE AVE, GOSHEN, IN,46528,matched (3),0
_60,lackawanna community development company,161139428,,20984,LACKAWANNA COMMUNITY DEVELOPMENT CO,NY,14218,2016,L,L25,42.8258,-78.8278,640 RIDGE RD, LACKAWANNA, NY,14218,matched (3),0
_37,LACKAWANNA HDC,161387187,,449886,LACKAWANNA HOUSING DEVELOPMENT CORPORATION,NY,14218,2018,L,L20,42.8258,-78.8278,640 RIDGE RD, LACKAWANNA, NY,14218,matched (3),0
_43,LACKAWANNA NEIGHBORS,236444138,,42902,LACKAWANNA NEIGHBORS INC,PA,18510,2016,L,L99,41.413,-75.6558,670 ADAMS AVE, SCRANTON, PA,18510,matched (3),0
_38,LAFAYETTE NHS,311057335,,272644,LAFAYETTE NEIGHBORHOOD HOUSING SERVICES INC,IN,47905,2017,L,L20,40.4191,-86.8955,671 N 36TH ST, LAFAYETTE, IN,47905,matched (3),0
_36,LA FRONTERA CENTER,860215009,,616557,LAFRONTERA CENTER INC,AZ,85713,2018,P,P84,32.1996,-110.9762,504 W 29TH ST, TUCSON, AZ,85713,matched (3),0
_60,lake agassiz housing corporation,450458458,,532022,LAKE AGASSIZ HOUSING CORPORATION,ND,58103,2018,L,L50,46.8743,-96.7851,417 MAIN AVENUE, FARGO, ND,58103,matched (3),0
_42,LAKE AGASSIZ REGIONAL DEVELOPMENT CORPORATION,450404558,,103190,LAKE AGASSIZ REGIONAL DEVELOPMENT CORPORATION,ND,58103,2016,S,S30,46.8743,-96.7851,417 MAIN AVENUE, FARGO, ND,58103,matched (3),0
_09,MADISON-LAKE AREA IMPROVEMENT CORPORATION,510183368,11101,554591,LAKE AREA IMPROVEMENT CORPORATION,SD,57042,2018,S,S30,44.0542,-97.0913,PO BOX 32, MADISON, SD,57042,matched (3),0
_09,lake caa,591143962,2610,574997,LAKE COMMUNITY ACTION AGENCY INC,FL,32726,2018,P,P20,28.8573,-81.6857,501 N BAY ST, EUSTIS, FL,32726,matched (3),0
_20,LAKE COUNTY COMMUNITY DEVELOPMENT CORPORATION,810489999,,172461,LAKE COUNTY COMMUNITY DEVELOPMENT CORPORATION,MT,59864,2016,S,S20,47.5073,-114.1783,PO BOX 128, RONAN, MT,59864,matched (3),0
_06,MISSION WEST COMMUNITY DEVELOPMENT PARTNERS,841405092,,177061,LAKE COUNTY COMMUNITY HOUSING,MT,59864,2016,L,L21,47.5073,-114.1783,PO BOX 146, RONAN, MT,59864,matched (3),0
_60,lake superior cdc,364616294,,288984,LAKE SUPERIOR COMMUNITY DEVELOPMENT CORP,MI,49946,2017,S,S20,46.758424,-88.455567,1 N FRONT ST, LANSE, MI,49946,matched (3),0
_24,LAKE WORTH CDC,650239821,,153164,LAKE WORTH COMMUNITY DEVELOPMENT CORPORATION,FL,33463,2016,S,S20,26.6196,-80.0591,5900 BISCAYNE DRIVE, LAKE WORTH, FL,33463,matched (3),0
_60,lakeland manor housing corporation,954689169,,196334,LAKELAND MANOR HOUSING CORPORATION,CA,90071,2016,L,L50,34.1445,-118.1238,500 S GRAND AVENUE 22ND FLOOR, LOS ANGELES, CA,90071,matched (3),0
_37,LAKELANDPOLK HOUSING CORPORATION,593425999,,356273,LAKELAND-POLK HOUSING CORPORATION,FL,33815,2017,L,L50,28.0394,-81.9671,430 HARTSELL AVE, LAKELAND, FL,33815,matched (3),0
_09,CLAY-WILKIN OPPORTUNITY COUNCIL INC,410905871,6460,298561,LAKES & PRAIRIES COMMUNITY ACTION PARTNERSHIP INC,MN,56560,2017,P,P28,46.8671,-96.7628,715 11TH ST N STE 402, MOORHEAD, MN,56560,matched (3),0
_60,lakes and pines cac,410900982,,298550,LAKES AND PINES COMMUNITY ACTION COUNCIL INC,MN,55051,2017,S,S20,45.8788,-93.27209999999999,1700 MAPLE AVE E, MORA, MN,55051,matched (3),0
_15,CUSP - LAKES COMMUNITY LAND TRUST,205146017,,30603,LAKES COMMUNITY LAND TRUST,IA,NA,2016,C,C34,43.4167,-95.12690000000001,2650 ENTERPRISE AVE, SPIRIT LAKE, IA,  ,matched (3),0
_09,LAKESHORE CAP INC,391214392,13321,92181,LAKESHORE CAP INC OF WISCONSIN,WI,54221,2016,S,S21,44.1323,-87.599,PO 80X 2315, MANITOWOC, WI,54221,matched (3),0
_09,LAKEWOOD COMMUNITY DEVELOPMENT CORPORATION,561744587,7227,135796,LAKEWOOD COMMUNITY DEVELOPMENT,NC,28233,2016,S,S20,35.4894,-80.8254,PO BOX 33844, CHARLOTTE, NC,28233,matched (3),0
_60,lakewood housing corporation,742379330,,374427,LAKEWOOD HOUSING CORPORATION,CO,80228,2017,L,L20,39.7244,-105.1318,575 UNION BLVD, LAKEWOOD, CO,80228,matched (3),0
_10,LAKEWOODALIVE,550793987,,565188,LAKEWOODALIVE,OH,44107,2018,S,S30,41.485175,-81.798293,14650 DETROIT AVENUE, LAKEWOOD, OH,44107,matched (3),0
_13,THE LAKOTA FUNDS INCORPORATED,460421416,,108947,LAKOTA FUND,SD,57752,2016,S,S43,43.4254,-102.1644,PO BOX 340, KYLE, SD,57752,matched (3),0
_09,native american advocacy project,460436638,11235,316669,LAKOTA YOUTH DEVELOPMENT,SD,57538,2017,E,E99,43.1149,-99.19589999999999,PO BOX 277, HERRICK, SD,57538,matched (3),0
_09,THE LAMBS,362474251,3485,285342,LAMBS FARM INC,IL,60048,2017,P,P70,42.2895,-87.9577,PO BOX 520, LIBERTYVILLE, IL,60048,matched (3),0
_44,LAMOILLE HOUSING PARTNERSHIP,223177209,,239408,LAMOILLE HOUSING PARTNERSHIP INC,VT,5661,2017,L,L20,44.5602,-72.6153,PO BOX 637, MORRISVILLE, VT,5661,matched (3),0
_09,PARTNERS/AFFORDABLE HOUSING,232788924,10423,243966,LANCASTER HOUSING OPPORTUNITY PARTNERSHIP,PA,17602,2017,L,L20,40.0383,-76.3032,123 E KING ST, LANCASTER, PA,17602,matched (3),0
_60,lance housing corporation,680374003,,155549,LANCE HOUSING CORPORATION,CA,95833,2016,L,L50,38.5746,-121.552,2512 RIVER PLAZA DRIVE, SACRAMENTO, CA,95833,matched (3),0
_36,LAND ASSEMBLY FOR NEIGHBORHOOD DEVELOPMENT,383539368,,294390,LAND ASSEMBLY FOR NEIGHBORHOOD DEVELOPMENT,MI,48215,2017,S,S20,42.3859,-82.9696,4401 CONNER ST, DETROIT, MI,48215,matched (3),0
_36,LAND REUTILIZATION CORPORATION OF THE CAPITAL REGION,460775590,,109544,LAND REUTILIZATION CORPORATION OF THE CAPITAL REGION,NY,12305,2016,S,S20,42.8143,-73.9397,433 STATE STREET C/O METROPLEX, SCHENECTADY, NY,12305,matched (3),0
_60,landmark NPO housing corporation,202053859,,227208,LANDMARK NONPROFIT HOUSING CORPORATION,MI,48040,2017,L,L50,42.919264,-82.47777600000001,1600 GRATIOT BOULEVARD RM BLDG A, MARYSVILLE, MI,48040,matched (3),0
_32,LANESBORO ARTS CENTER,411731338,,300050,LANESBORO ARTS CENTER,MN,55949,2017,A,A40,43.7212,-91.9774,PO BOX 152, LANESBORO, MN,55949,matched (3),0
_09,laney walker development corporation,581920996,3121,572770,LANEY WALKER DEVELOPMENT CORPORATION,GA,30903,2018,L,L20,33.490149,-82.162688,PO BOX 2301, AUGUSTA, GA,30903,matched (3),0
_09,lao family community development,943115164,1496,406257,LAO FAMILY COMMUNITY DEVELOPMENT INC,CA,94601,2017,P,P84,37.7823,-122.2363,2325 EAST 12TH STREET SUITE 226, OAKLAND, CA,94601,matched (3),0
_42,LAPEER DEVELOPMENT CORPORATION,382380236,,88709,LAPEER DEVELOPMENT CORPORATION,MI,48446,2016,S,S20,43.0435,-83.3124,449 MCCORMICK DR, LAPEER, MI,48446,matched (3),0
_09,lapeer neighborhoods,383034694,6102,518531,LAPEER NEIGHBORHOODS INCORPORATED,MI,48446,2018,N,N99,43.0532,-83.3146,576 LIBERTY PARK, LAPEER, MI,48446,matched (3),0
_60,laredo webb nhs,742611475,,594091,LAREDO-WEBB NEIGHBORHOOD HOUSING SERVICES INC,TX,78043,2018,L,L80,27.6079,-99.4941,216 BOB BULLOCK LOOP, LAREDO, TX,78043,matched (3),0
_60,las animas housing development company,840679976,,391237,LAS ANIMAS HOUSING DEVELOPMENT CO,CO,81054,2017,L,L20,38.0711,-103.2239,231 LOCUST AVE, LAS ANIMAS, CO,81054,matched (3),0
_60,las palmas housing and developement corporation,330895564,,278531,LAS PALMAS HOUSING AND DEVELOPEMENT CORPORATION,CA,92024,2017,L,L20,33.0469,-117.2815,531 ENCINITAS BLVD, ENCINITAS, CA,92024,matched (3),0
_37,LAS VEGAS INDIAN CENTER,237458273,,49121,LAS VEGAS INDIAN CENTER INC,NV,89106,2016,P,P84,36.177179,-115.173596,2300 W BONANZA RD, LAS VEGAS, NV,89106,matched (3),0
